"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"3935","서울특별시 서초구 서초동","1346","1346","0000","현대아파트","84.3400","202204","25","       204,500","-","7","-","-","1989","효령로68길 13","-","중개거래","서울 서초구","-"
"3936","서울특별시 동대문구 휘경동","57","0057","0000","주공2","39.9800","202204","26","        56,000","-","12","-","-","2001","한천로 248","-","중개거래","서울 동대문구","-"
"3937","서울특별시 강북구 우이동","342","0342","0000","대우","59.9400","202204","26","        62,900","-","4","-","-","2000","삼양로149길 45","-","중개거래","서울 강북구","-"
"3938","서울특별시 노원구 상계동","765","0765","0000","상계주공1(고층)","32.3900","202204","26","        54,500","-","11","-","-","1988","동일로213길 21","-","중개거래","서울 노원구","-"
"3939","서울특별시 노원구 월계동","951","0951","0000","월계센트럴아이파크","59.9900","202204","26","       101,000","-","27","-","-","2020","초안산로2라길 26","-","중개거래","서울 노원구","-"
"3940","서울특별시 은평구 증산동","223-28","0223","0028","DMC자이2단지","115.6100","202204","26","       139,000","-","12","-","-","2009","수색로 217-1","-","중개거래","서울 은평구","-"
"3941","서울특별시 동작구 신대방동","713","0713","0000","롯데낙천대","80.1726","202204","26","       100,000","-","12","-","-","2003","여의대방로10길 38","-","직거래","-","-"
"3942","서울특별시 중랑구 상봉동","101-19","0101","0019","상봉베스트원","22.1400","202204","26","        24,500","-","9","-","-","2019","망우로 304","20220527","중개거래","서울 중랑구","-"
"3943","서울특별시 중랑구 면목동","1077-1","1077","0001","용마한신","44.3500","202204","26","        57,000","-","12","-","-","1990","사가정로71길 19","-","중개거래","서울 중랑구","-"
"3944","서울특별시 송파구 방이동","50-10","0050","0010","동광팰리스","23.8800","202204","26","        30,000","-","9","-","-","2018","오금로11길 63-13","-","중개거래","서울 송파구","-"
"3945","서울특별시 서초구 방배동","3278","3278","0000","방배아트자이","59.9938","202204","26","       170,000","-","9","-","-","2018","명달로9길 57","-","중개거래","서울 서초구","-"
"3946","서울특별시 광진구 군자동","99","0099","0000","일성파크","59.9600","202204","27","        80,800","-","8","-","-","1996","군자로12길 46","-","중개거래","서울 광진구","-"
"3947","서울특별시 동대문구 전농동","10","0010","0000","전농SK","84.9500","202204","27","        97,000","-","10","-","-","2000","사가정로 148","-","중개거래","서울 동대문구","-"
"3948","서울특별시 마포구 성산동","446","0446","0000","성산시영(선경)","50.5400","202204","27","       117,000","-","8","-","-","1986","월드컵북로 235","-","중개거래","서울 마포구","-"
"3949","서울특별시 양천구 목동","928","0928","0000","건영","84.2700","202204","27","        80,000","-","9","-","-","1994","목동중앙본로22길 63","-","중개거래","경기 김포시 서울 영등포구","-"
"3950","서울특별시 강서구 화곡동","885-1","0885","0001","율창(885-1)","81.0700","202204","27","        57,500","-","6","-","-","2003","국회대로7길 123","-","중개거래","서울 강서구","-"
"3951","서울특별시 구로구 구로동","1265","1265","0000","구로두산","44.6400","202204","27","        55,900","-","20","-","-","1998","도림로 59","-","중개거래","서울 구로구","-"
"3952","서울특별시 서초구 서초동","1445-4","1445","0004","래미안서초유니빌","36.8380","202204","27","        40,800","-","10","-","-","2003","서초중앙로 26","-","중개거래","서울 서초구","-"
"3953","서울특별시 마포구 성산동","446","0446","0000","성산시영(선경)","50.5400","202204","28","       115,800","-","13","-","-","1986","월드컵북로 235","-","중개거래","서울 노원구 서울 마포구","-"
"3954","서울특별시 양천구 신정동","1283","1283","0000","푸른마을3","59.9100","202204","28","        64,000","-","14","-","-","2001","신정로11길 63","20220509","중개거래","서울 양천구","-"
"3955","서울특별시 양천구 신정동","1283","1283","0000","푸른마을3","59.9100","202204","28","        64,000","-","14","-","-","2001","신정로11길 63","-","중개거래","서울 양천구","-"
"3956","서울특별시 금천구 시흥동","1026","1026","0000","남서울힐스테이트","84.6970","202204","28","        98,000","-","5","-","-","2014","시흥대로 165","-","중개거래","서울 금천구","-"
"3957","서울특별시 관악구 남현동","602-17","0602","0017","다청림라인씨티","41.9300","202204","28","        56,000","-","6","-","-","2016","승방4길 20","-","중개거래","서울 관악구","-"
"3958","서울특별시 강동구 천호동","571","0571","0000","래미안강동팰리스","84.9700","202204","28","       173,000","-","39","-","-","2017","천호대로 1077","-","중개거래","서울 강동구 서울 송파구","-"
"3959","서울특별시 서초구 신원동","579","0579","0000","서초포레스타5단지","101.3500","202204","28","       210,000","-","14","-","-","2014","청계산로7길 43","-","중개거래","서울 서초구","-"
"3960","서울특별시 강남구 청담동","129","0129","0000","PH129","273.9600","202204","28","     1,450,000","-","16","-","-","2020","압구정로79길 88","-","직거래","-","-"
"3961","서울특별시 강남구 역삼동","755-1","0755","0001","개나리푸르지오","132.8355","202204","28","       400,000","-","14","-","-","2006","역삼로 314","-","중개거래","서울 강남구 서울 서초구","-"
"3962","서울특별시 광진구 군자동","99","0099","0000","일성파크","84.9600","202204","29","        92,500","-","17","-","-","1996","군자로12길 46","-","중개거래","서울 광진구","-"
"3963","서울특별시 노원구 상계동","458","0458","0000","한신3차","60.4400","202204","29","        64,100","-","6","-","-","1990","한글비석로46가길 34","-","중개거래","서울 노원구","-"
"3964","서울특별시 양천구 목동","953","0953","0000","목동두산위브","112.2090","202204","29","       115,000","-","7","-","-","2005","목동중앙본로 85","20230104","중개거래","서울 양천구","-"
"3965","서울특별시 송파구 문정동","72-3","0072","0003","건영1","84.3900","202204","29","       116,000","-","6","-","-","1996","새말로8길 12","-","직거래","-","-"
"3966","서울특별시 종로구 교북동","126","0126","0000","경희궁자이(4단지)","45.8790","202204","30","       114,000","-","8","-","-","2017","송월길 155","-","중개거래","서울 종로구","-"
"3967","서울특별시 중구 흥인동","119","0119","0000","동대문와이즈캐슬","15.5500","202204","30","        14,000","-","14","-","-","2014","퇴계로75길 7","-","중개거래","서울 중구","-"
"3968","서울특별시 용산구 한남동","410","0410","0000","파르크한남","268.6700","202204","30","     1,350,000","-","5","-","-","2020","유엔빌리지길 80-36","-","직거래","-","-"
"3969","서울특별시 동대문구 휘경동","57","0057","0000","주공2","39.9800","202204","30","        56,500","-","7","-","-","2001","한천로 248","-","중개거래","서울 동대문구","-"
